has,prefers,count
"Carnegie Mellon","Cornell",2
"UCLA","Cornell",2
"NYU","Cornell",3
"Illinois, Urb. Champ.","Cornell",3
"Ohio State","Cornell",2
"Florida","Cornell",1
"Lower 87 Universities","Cornell",1
"Stanford","Northwestern",15
"MIT","Northwestern",15
"Harvard","Northwestern",7
"UC Berkeley","Northwestern",3
"Rochester","Northwestern",6
"Chicago","Northwestern",4
"Cornell","Northwestern",3
"Michigan","Northwestern",2
"Columbia","Northwestern",7
"Yale","Northwestern",1
"UPenn","Northwestern",7
"Carnegie Mellon","Northwestern",2
"Wisconsin","Northwestern",2
"Minnesota","Northwestern",1
"Illinois, Urb. Champ.","Northwestern",1
"Duke","Northwestern",4
"Purdue","Northwestern",1
"Ohio State","Northwestern",3
"UNC","Northwestern",1
"Wash. U. in St. Louis","Northwestern",1
"Lower 87 Universities","Northwestern",11
"Stanford","Michigan",7
"MIT","Michigan",4
"Harvard","Michigan",5
"Rochester","Michigan",1
"Chicago","Michigan",5
"Cornell","Michigan",1
"Northwestern","Michigan",10
"Columbia","Michigan",2
"Yale","Michigan",3
"UPenn","Michigan",11
"Carnegie Mellon","Michigan",6
"Wisconsin","Michigan",1
"UCLA","Michigan",2
"NYU","Michigan",1
"Purdue","Michigan",1
"Ohio State","Michigan",1
"UNC","Michigan",2
"Lower 87 Universities","Michigan",9
"Stanford","Columbia",13
"MIT","Columbia",13
"Harvard","Columbia",10
"UC Berkeley","Columbia",5
"Chicago","Columbia",6
"Cornell","Columbia",5
"Northwestern","Columbia",3
"Michigan","Columbia",2
"Yale","Columbia",2
"UPenn","Columbia",6
"Carnegie Mellon","Columbia",4
"UCLA","Columbia",1
"NYU","Columbia",6
"Duke","Columbia",1
"Purdue","Columbia",1
"UNC","Columbia",1
"Florida","Columbia",1
"Lower 87 Universities","Columbia",2
"Stanford","Yale",2
"MIT","Yale",8
"Harvard","Yale",6
"UC Berkeley","Yale",1
"Rochester","Yale",2
"Chicago","Yale",5
"Cornell","Yale",1
"Michigan","Yale",3
"Columbia","Yale",1
"UPenn","Yale",1
"Carnegie Mellon","Yale",5
"Wisconsin","Yale",1
"UCLA","Yale",1
"NYU","Yale",2
"Minnesota","Yale",1
"Duke","Yale",1
"Lower 87 Universities","Yale",1
"Stanford","UPenn",21
"MIT","UPenn",24
"Harvard","UPenn",23
"UC Berkeley","UPenn",7
"Rochester","UPenn",4
"Chicago","UPenn",14
"Cornell","UPenn",6
"Northwestern","UPenn",7
"Michigan","UPenn",6
"Columbia","UPenn",5
"Yale","UPenn",3
"Carnegie Mellon","UPenn",4
"Wisconsin","UPenn",1
"NYU","UPenn",1
"Minnesota","UPenn",2
"Illinois, Urb. Champ.","UPenn",1
"Duke","UPenn",2
"Purdue","UPenn",1
"Iowa","UPenn",1
"Florida","UPenn",1
"Lower 87 Universities","UPenn",11
"Stanford","Carnegie Mellon",3
"MIT","Carnegie Mellon",3
"Harvard","Carnegie Mellon",1
"Rochester","Carnegie Mellon",2
"Chicago","Carnegie Mellon",4
"Cornell","Carnegie Mellon",4
"Northwestern","Carnegie Mellon",2
"Michigan","Carnegie Mellon",2
"Columbia","Carnegie Mellon",1
"Yale","Carnegie Mellon",1
"UPenn","Carnegie Mellon",4
"Wisconsin","Carnegie Mellon",2
"UCLA","Carnegie Mellon",3
"NYU","Carnegie Mellon",1
"Minnesota","Carnegie Mellon",5
"Purdue","Carnegie Mellon",2
"Ohio State","Carnegie Mellon",1
"Florida","Carnegie Mellon",1
"Lower 87 Universities","Carnegie Mellon",10
"Stanford","Wisconsin",3
"MIT","Wisconsin",1
"Harvard","Wisconsin",1
"UC Berkeley","Wisconsin",1
"Chicago","Wisconsin",3
"Cornell","Wisconsin",2
"Northwestern","Wisconsin",2
"Michigan","Wisconsin",3
"Yale","Wisconsin",1
"UPenn","Wisconsin",6
"UCLA","Wisconsin",1
"Minnesota","Wisconsin",2
"Illinois, Urb. Champ.","Wisconsin",3
"Duke","Wisconsin",1
"Purdue","Wisconsin",1
"Ohio State","Wisconsin",2
"Iowa","Wisconsin",2
"UNC","Wisconsin",2
"Lower 87 Universities","Wisconsin",9
"Stanford","UCLA",15
"MIT","UCLA",6
"Harvard","UCLA",6
"UC Berkeley","UCLA",9
"Chicago","UCLA",10
"Cornell","UCLA",1
"Northwestern","UCLA",1
"Michigan","UCLA",2
"Columbia","UCLA",3
"Yale","UCLA",2
"UPenn","UCLA",2
"Wisconsin","UCLA",1
"Duke","UCLA",2
"Purdue","UCLA",2
"Lower 87 Universities","UCLA",4
"Stanford","NYU",17
"MIT","NYU",9
"Harvard","NYU",13
"UC Berkeley","NYU",6
"Rochester","NYU",5
"Chicago","NYU",9
"Cornell","NYU",5
"Northwestern","NYU",8
"Michigan","NYU",3
"Columbia","NYU",7
"Yale","NYU",2
"UPenn","NYU",9
"Carnegie Mellon","NYU",4
"Wisconsin","NYU",1
"UCLA","NYU",2
"Minnesota","NYU",1
"Duke","NYU",1
"Ohio State","NYU",1
"Iowa","NYU",1
"Florida","NYU",2
"Lower 87 Universities","NYU",8
"Stanford","Minnesota",4
"MIT","Minnesota",1
"Harvard","Minnesota",3
"UC Berkeley","Minnesota",3
"Rochester","Minnesota",1
"Chicago","Minnesota",2
"Northwestern","Minnesota",2
"Michigan","Minnesota",4
"Columbia","Minnesota",2
"Yale","Minnesota",1
"UPenn","Minnesota",8
"Carnegie Mellon","Minnesota",2
"Wisconsin","Minnesota",6
"NYU","Minnesota",4
"Illinois, Urb. Champ.","Minnesota",5
"Purdue","Minnesota",2
"Ohio State","Minnesota",2
"Iowa","Minnesota",2
"UNC","Minnesota",1
"Lower 87 Universities","Minnesota",15
"Stanford","Illinois, Urb. Champ.",2
"MIT","Illinois, Urb. Champ.",4
"Harvard","Illinois, Urb. Champ.",3
"UC Berkeley","Illinois, Urb. Champ.",6
"Rochester","Illinois, Urb. Champ.",2
"Chicago","Illinois, Urb. Champ.",3
"Cornell","Illinois, Urb. Champ.",3
"Northwestern","Illinois, Urb. Champ.",4
"Michigan","Illinois, Urb. Champ.",6
"Columbia","Illinois, Urb. Champ.",2
"UPenn","Illinois, Urb. Champ.",1
"Carnegie Mellon","Illinois, Urb. Champ.",1
"UCLA","Illinois, Urb. Champ.",1
"NYU","Illinois, Urb. Champ.",1
"Minnesota","Illinois, Urb. Champ.",2
"Purdue","Illinois, Urb. Champ.",3
"Ohio State","Illinois, Urb. Champ.",3
"Iowa","Illinois, Urb. Champ.",1
"Florida","Illinois, Urb. Champ.",2
"Lower 87 Universities","Illinois, Urb. Champ.",13
"Stanford","Duke",10
"MIT","Duke",3
"Harvard","Duke",1
"UC Berkeley","Duke",6
"Chicago","Duke",8
"Northwestern","Duke",2
"Michigan","Duke",3
"Columbia","Duke",3
"Yale","Duke",2
"UPenn","Duke",5
"Carnegie Mellon","Duke",4
"UCLA","Duke",1
"NYU","Duke",1
"Minnesota","Duke",2
"Illinois, Urb. Champ.","Duke",2
"Iowa","Duke",1
"UNC","Duke",2
"Lower 87 Universities","Duke",8
"Stanford","Purdue",1
"MIT","Purdue",2
"Rochester","Purdue",3
"Chicago","Purdue",2
"Cornell","Purdue",2
"Northwestern","Purdue",1
"Michigan","Purdue",5
"Columbia","Purdue",1
"Yale","Purdue",2
"UPenn","Purdue",3
"Carnegie Mellon","Purdue",6
"Wisconsin","Purdue",1
"UCLA","Purdue",1
"Minnesota","Purdue",3
"Illinois, Urb. Champ.","Purdue",1
"Ohio State","Purdue",1
"Iowa","Purdue",3
"Wash. U. in St. Louis","Purdue",1
"Lower 87 Universities","Purdue",11
"Stanford","Ohio State",1
"MIT","Ohio State",4
"Harvard","Ohio State",1
"UC Berkeley","Ohio State",2
"Rochester","Ohio State",1
"Chicago","Ohio State",7
"Cornell","Ohio State",2
"Northwestern","Ohio State",1
"Michigan","Ohio State",1
"Columbia","Ohio State",2
"Yale","Ohio State",1
"UPenn","Ohio State",3
"Carnegie Mellon","Ohio State",1
"Wisconsin","Ohio State",4
"UCLA","Ohio State",2
"NYU","Ohio State",2
"Minnesota","Ohio State",3
"Illinois, Urb. Champ.","Ohio State",2
"Purdue","Ohio State",1
"Iowa","Ohio State",1
"UNC","Ohio State",1
"Lower 87 Universities","Ohio State",14
"Stanford","Iowa",3
"UC Berkeley","Iowa",2
"Rochester","Iowa",2
"Chicago","Iowa",1
"Cornell","Iowa",1
"Northwestern","Iowa",5
"Michigan","Iowa",5
"Columbia","Iowa",1
"UPenn","Iowa",2
"Wisconsin","Iowa",4
"UCLA","Iowa",1
"Minnesota","Iowa",2
"Illinois, Urb. Champ.","Iowa",1
"Purdue","Iowa",3
"Ohio State","Iowa",1
"Wash. U. in St. Louis","Iowa",3
"Florida","Iowa",2
"Lower 87 Universities","Iowa",5
"Stanford","UNC",9
"MIT","UNC",3
"Harvard","UNC",3
"UC Berkeley","UNC",1
"Rochester","UNC",1
"Chicago","UNC",3
"Cornell","UNC",4
"Northwestern","UNC",4
"Michigan","UNC",5
"Yale","UNC",1
"UPenn","UNC",9
"Carnegie Mellon","UNC",3
"Wisconsin","UNC",1
"NYU","UNC",4
"Minnesota","UNC",1
"Duke","UNC",2
"Ohio State","UNC",2
"Iowa","UNC",1
"Lower 87 Universities","UNC",16
"Stanford","Wash. U. in St. Louis",5
"MIT","Wash. U. in St. Louis",2
"Harvard","Wash. U. in St. Louis",2
"UC Berkeley","Wash. U. in St. Louis",5
"Rochester","Wash. U. in St. Louis",2
"Chicago","Wash. U. in St. Louis",2
"Cornell","Wash. U. in St. Louis",1
"Northwestern","Wash. U. in St. Louis",2
"Michigan","Wash. U. in St. Louis",2
"Columbia","Wash. U. in St. Louis",1
"Yale","Wash. U. in St. Louis",3
"UPenn","Wash. U. in St. Louis",3
"Carnegie Mellon","Wash. U. in St. Louis",1
"UCLA","Wash. U. in St. Louis",1
"NYU","Wash. U. in St. Louis",1
"Minnesota","Wash. U. in St. Louis",4
"Illinois, Urb. Champ.","Wash. U. in St. Louis",2
"Duke","Wash. U. in St. Louis",3
"UNC","Wash. U. in St. Louis",2
"Lower 87 Universities","Wash. U. in St. Louis",5
"Stanford","Florida",4
"MIT","Florida",2
"Rochester","Florida",3
"Chicago","Florida",2
"Northwestern","Florida",2
"Michigan","Florida",3
"Columbia","Florida",1
"Yale","Florida",3
"UPenn","Florida",3
"Carnegie Mellon","Florida",1
"Wisconsin","Florida",1
"NYU","Florida",3
"Minnesota","Florida",1
"Illinois, Urb. Champ.","Florida",3
"Duke","Florida",1
"Purdue","Florida",1
"Ohio State","Florida",1
"UNC","Florida",1
"Wash. U. in St. Louis","Florida",1
"Lower 87 Universities","Florida",17
"Stanford","Lower 87 Universities",126
"MIT","Lower 87 Universities",124
"Harvard","Lower 87 Universities",101
"UC Berkeley","Lower 87 Universities",98
"Rochester","Lower 87 Universities",52
"Chicago","Lower 87 Universities",94
"Cornell","Lower 87 Universities",82
"Northwestern","Lower 87 Universities",102
"Michigan","Lower 87 Universities",124
"Columbia","Lower 87 Universities",75
"Yale","Lower 87 Universities",43
"UPenn","Lower 87 Universities",116
"Carnegie Mellon","Lower 87 Universities",64
"Wisconsin","Lower 87 Universities",79
"UCLA","Lower 87 Universities",72
"NYU","Lower 87 Universities",117
"Minnesota","Lower 87 Universities",96
"Illinois, Urb. Champ.","Lower 87 Universities",137
"Duke","Lower 87 Universities",47
"Purdue","Lower 87 Universities",115
"Ohio State","Lower 87 Universities",112
"Iowa","Lower 87 Universities",63
"UNC","Lower 87 Universities",85
"Wash. U. in St. Louis","Lower 87 Universities",44
"Florida","Lower 87 Universities",72
