has,prefers,count
"Stanford","Stanford",9
"UC Berkeley","UC Berkeley",7
"MIT","MIT",27
"Caltech","Caltech",2
"Harvard","Harvard",2
"Cornell","Cornell",3
"Carnegie Mellon","Carnegie Mellon",23
"Princeton","Princeton",2
"Yale","Yale",0
"Washington","Washington",2
"Illinois, Urb. Champ.","Illinois, Urb. Champ.",3
"Wisconsin, Madison","Wisconsin, Madison",1
"UPenn","UPenn",1
"Rice","Rice",2
"UCLA","UCLA",4
"NYU","NYU",1
"Chicago","Chicago",0
"UT, Austin","UT, Austin",2
"Brown","Brown",1
"Columbia","Columbia",1
"Toronto","Toronto",17
"Rochester","Rochester",2
"Southern California","Southern California",3
"Johns Hopkins","Johns Hopkins",0
"UMass, Amherst","UMass, Amherst",2
"UC San Diego","UC San Diego",2
"Maryland, College Park","Maryland, College Park",2
"Michigan","Michigan",3
"UNC","UNC",2
"Duke","Duke",1
"SUNY Stony Brook","SUNY Stony Brook",2
"UC Irvine","UC Irvine",1
"Dartmouth","Dartmouth",0
"Virginia","Virginia",1
"Purdue","Purdue",2
"Minnesota, Minneapolis","Minnesota, Minneapolis",2
"Georgia Tech","Georgia Tech",6
"Rutgers","Rutgers",0
"Arizona","Arizona",2
"Penn. State","Penn. State",4
"Ohio State","Ohio State",2
"Northwestern","Northwestern",1
"Wash. U. St. Louis","Wash. U. St. Louis",2
"Pittsburgh","Pittsburgh",1
"Boston Univ.","Boston Univ.",0
"British Columbia","British Columbia",2
"Oregon","Oregon",0
"Syracuse","Syracuse",4
"UC Santa Barbara","UC Santa Barbara",1
"Utah","Utah",6
"UC Davis","UC Davis",0
"Texas A&M","Texas A&M",0
"Houston","Houston",1
"Michigan State","Michigan State",0
"Waterloo","Waterloo",8
"Colorado, Boulder","Colorado, Boulder",1
"McGill","McGill",5
"CUNY Graduate Center","CUNY Graduate Center",0
"Case Western","Case Western",1
"UC Riverside","UC Riverside",0
"Kansas","Kansas",1
"Florida State","Florida State",0
"William and Mary","William and Mary",0
"Lehigh","Lehigh",1
"Montreal","Montreal",13
"Simon Fraser","Simon Fraser",1
"Illinois, Chicago","Illinois, Chicago",1
"Cincinnati","Cincinnati",1
"UC Santa Cruz","UC Santa Cruz",0
"Rensselaer Polytech.","Rensselaer Polytech.",0
"Southern Methodist","Southern Methodist",2
"Central Florida","Central Florida",0
"New Mexico","New Mexico",1
"NC State","NC State",4
"SUNY Buffalo","SUNY Buffalo",2
"Stevens Inst. Tech.","Stevens Inst. Tech.",0
"Washington State, Pullman","Washington State, Pullman",0
"McMaster","McMaster",1
"Brandeis","Brandeis",0
"Alberta","Alberta",1
"George Washington","George Washington",2
"Poly. Inst. of NYU","Poly. Inst. of NYU",2
"Iowa","Iowa",0
"Delaware","Delaware",3
"Iowa State","Iowa State",0
"Vanderbilt","Vanderbilt",1
"Florida","Florida",1
"George Mason","George Mason",0
"Notre Dame","Notre Dame",1
"Wayne State","Wayne State",1
"Calgary","Calgary",4
"Louisiana, Lafayette","Louisiana, Lafayette",0
"Western Ontario","Western Ontario",3
"Carleton","Carleton",7
"Queens","Queens",2
"Wisconsin, Milwaukee","Wisconsin, Milwaukee",0
"Louisiana State","Louisiana State",0
"Texas, Arlington","Texas, Arlington",1
"Ottawa","Ottawa",5
"UConn","UConn",1
"Oregon Hlth & Sci","Oregon Hlth & Sci",2
"Arizona State","Arizona State",0
"Lower 103 Universities","Lower 103 Universities",317
"UC Berkeley","Stanford",8
"MIT","Stanford",8
"Caltech","Stanford",3
"Harvard","Stanford",2
"Cornell","Stanford",3
"Carnegie Mellon","Stanford",5
"Princeton","Stanford",1
"Yale","Stanford",1
"Wisconsin, Madison","Stanford",1
"UCLA","Stanford",2
"Michigan","Stanford",1
"UNC","Stanford",1
"SUNY Stony Brook","Stanford",1
"Waterloo","Stanford",1
"Stanford","UC Berkeley",9
"MIT","UC Berkeley",8
"Caltech","UC Berkeley",1
"Harvard","UC Berkeley",2
"Carnegie Mellon","UC Berkeley",5
"Princeton","UC Berkeley",1
"Washington","UC Berkeley",1
"Illinois, Urb. Champ.","UC Berkeley",1
"Wisconsin, Madison","UC Berkeley",2
"UCLA","UC Berkeley",1
"Chicago","UC Berkeley",1
"UC San Diego","UC Berkeley",1
"Georgia Tech","UC Berkeley",1
"Pittsburgh","UC Berkeley",1
"Utah","UC Berkeley",1
"Stanford","MIT",14
"UC Berkeley","MIT",12
"Caltech","MIT",2
"Harvard","MIT",3
"Cornell","MIT",1
"Carnegie Mellon","MIT",2
"Princeton","MIT",1
"Rice","MIT",1
"Columbia","MIT",1
"Toronto","MIT",1
"Minnesota, Minneapolis","MIT",1
"Waterloo","MIT",1
"UC Berkeley","Caltech",2
"MIT","Caltech",4
"Carnegie Mellon","Caltech",3
"Princeton","Caltech",1
"Rensselaer Polytech.","Caltech",1
"Stanford","Harvard",2
"UC Berkeley","Harvard",3
"MIT","Harvard",2
"Cornell","Harvard",1
"Carnegie Mellon","Harvard",2
"Princeton","Harvard",3
"Washington","Harvard",1
"UPenn","Harvard",1
"UMass, Amherst","Harvard",1
"SUNY Stony Brook","Harvard",1
"Penn. State","Harvard",1
"Stanford","Cornell",7
"UC Berkeley","Cornell",5
"MIT","Cornell",8
"Caltech","Cornell",3
"Harvard","Cornell",2
"Carnegie Mellon","Cornell",1
"Washington","Cornell",2
"Illinois, Urb. Champ.","Cornell",2
"Wisconsin, Madison","Cornell",2
"UPenn","Cornell",2
"Chicago","Cornell",1
"Toronto","Cornell",1
"Southern California","Cornell",1
"UMass, Amherst","Cornell",2
"Michigan","Cornell",1
"SUNY Stony Brook","Cornell",1
"Minnesota, Minneapolis","Cornell",1
"British Columbia","Cornell",1
"UC Santa Cruz","Cornell",1
"Stanford","Carnegie Mellon",11
"UC Berkeley","Carnegie Mellon",15
"MIT","Carnegie Mellon",17
"Caltech","Carnegie Mellon",2
"Harvard","Carnegie Mellon",4
"Cornell","Carnegie Mellon",3
"Princeton","Carnegie Mellon",1
"Yale","Carnegie Mellon",4
"Washington","Carnegie Mellon",2
"Wisconsin, Madison","Carnegie Mellon",1
"UCLA","Carnegie Mellon",1
"Chicago","Carnegie Mellon",3
"UT, Austin","Carnegie Mellon",1
"Brown","Carnegie Mellon",1
"Columbia","Carnegie Mellon",3
"Toronto","Carnegie Mellon",3
"Johns Hopkins","Carnegie Mellon",1
"UMass, Amherst","Carnegie Mellon",2
"Michigan","Carnegie Mellon",2
"UC Irvine","Carnegie Mellon",1
"Dartmouth","Carnegie Mellon",1
"Virginia","Carnegie Mellon",1
"Georgia Tech","Carnegie Mellon",2
"Ohio State","Carnegie Mellon",1
"Wash. U. St. Louis","Carnegie Mellon",1
"Pittsburgh","Carnegie Mellon",4
"Syracuse","Carnegie Mellon",1
"UC Santa Barbara","Carnegie Mellon",1
"Colorado, Boulder","Carnegie Mellon",1
"Stevens Inst. Tech.","Carnegie Mellon",1
"Lower 103 Universities","Carnegie Mellon",1
"Stanford","Princeton",7
"UC Berkeley","Princeton",3
"MIT","Princeton",3
"Harvard","Princeton",1
"Cornell","Princeton",1
"Carnegie Mellon","Princeton",2
"Yale","Princeton",2
"Washington","Princeton",2
"Illinois, Urb. Champ.","Princeton",1
"Rice","Princeton",1
"Toronto","Princeton",1
"Michigan","Princeton",1
"Purdue","Princeton",1
"Stanford","Yale",2
"UC Berkeley","Yale",1
"MIT","Yale",5
"Harvard","Yale",2
"Cornell","Yale",2
"Carnegie Mellon","Yale",1
"Princeton","Yale",1
"Rice","Yale",1
"UT, Austin","Yale",1
"SUNY Stony Brook","Yale",2
"Utah","Yale",1
"Lower 103 Universities","Yale",1
"Stanford","Washington",5
"UC Berkeley","Washington",7
"MIT","Washington",7
"Caltech","Washington",1
"Cornell","Washington",1
"Carnegie Mellon","Washington",6
"Princeton","Washington",1
"Illinois, Urb. Champ.","Washington",1
"Wisconsin, Madison","Washington",1
"UPenn","Washington",1
"UT, Austin","Washington",1
"Toronto","Washington",4
"Rochester","Washington",1
"UC San Diego","Washington",1
"UC Irvine","Washington",1
"Georgia Tech","Washington",1
"UC Davis","Washington",1
"Southern Methodist","Washington",1
"Iowa","Washington",1
"Stanford","Illinois, Urb. Champ.",6
"UC Berkeley","Illinois, Urb. Champ.",4
"MIT","Illinois, Urb. Champ.",3
"Caltech","Illinois, Urb. Champ.",1
"Harvard","Illinois, Urb. Champ.",1
"Cornell","Illinois, Urb. Champ.",2
"Carnegie Mellon","Illinois, Urb. Champ.",3
"Princeton","Illinois, Urb. Champ.",1
"Yale","Illinois, Urb. Champ.",2
"Washington","Illinois, Urb. Champ.",1
"Wisconsin, Madison","Illinois, Urb. Champ.",5
"UPenn","Illinois, Urb. Champ.",1
"UC San Diego","Illinois, Urb. Champ.",1
"Michigan","Illinois, Urb. Champ.",4
"SUNY Stony Brook","Illinois, Urb. Champ.",2
"Minnesota, Minneapolis","Illinois, Urb. Champ.",1
"Georgia Tech","Illinois, Urb. Champ.",1
"Ohio State","Illinois, Urb. Champ.",1
"Colorado, Boulder","Illinois, Urb. Champ.",1
"Illinois, Chicago","Illinois, Urb. Champ.",1
"George Mason","Illinois, Urb. Champ.",1
"Stanford","Wisconsin, Madison",2
"UC Berkeley","Wisconsin, Madison",7
"MIT","Wisconsin, Madison",2
"Cornell","Wisconsin, Madison",3
"Carnegie Mellon","Wisconsin, Madison",6
"Washington","Wisconsin, Madison",4
"Illinois, Urb. Champ.","Wisconsin, Madison",3
"UCLA","Wisconsin, Madison",1
"Chicago","Wisconsin, Madison",1
"UT, Austin","Wisconsin, Madison",1
"UC San Diego","Wisconsin, Madison",1
"Maryland, College Park","Wisconsin, Madison",2
"Purdue","Wisconsin, Madison",1
"Boston Univ.","Wisconsin, Madison",1
"Stanford","UPenn",4
"UC Berkeley","UPenn",3
"MIT","UPenn",3
"Harvard","UPenn",1
"Cornell","UPenn",3
"Carnegie Mellon","UPenn",2
"Princeton","UPenn",2
"Yale","UPenn",1
"Washington","UPenn",1
"Wisconsin, Madison","UPenn",3
"Rice","UPenn",1
"UCLA","UPenn",1
"Columbia","UPenn",2
"Toronto","UPenn",1
"Stanford","Rice",4
"MIT","Rice",2
"Cornell","Rice",1
"Carnegie Mellon","Rice",1
"Princeton","Rice",1
"UT, Austin","Rice",2
"Rochester","Rice",2
"Johns Hopkins","Rice",1
"Georgia Tech","Rice",1
"Stanford","UCLA",4
"UC Berkeley","UCLA",4
"MIT","UCLA",7
"Caltech","UCLA",1
"Harvard","UCLA",1
"Carnegie Mellon","UCLA",1
"Yale","UCLA",1
"Washington","UCLA",1
"Illinois, Urb. Champ.","UCLA",5
"UPenn","UCLA",1
"NYU","UCLA",1
"Columbia","UCLA",1
"Toronto","UCLA",1
"UC San Diego","UCLA",1
"Ohio State","UCLA",1
"Stanford","NYU",5
"UC Berkeley","NYU",2
"MIT","NYU",2
"Caltech","NYU",1
"Harvard","NYU",2
"Cornell","NYU",1
"Carnegie Mellon","NYU",1
"Princeton","NYU",1
"Yale","NYU",3
"Washington","NYU",2
"Wisconsin, Madison","NYU",1
"Columbia","NYU",1
"Stanford","Chicago",1
"MIT","Chicago",5
"Cornell","Chicago",5
"Carnegie Mellon","Chicago",1
"Princeton","Chicago",1
"Illinois, Urb. Champ.","Chicago",2
"Rice","Chicago",1
"Columbia","Chicago",1
"Utah","Chicago",1
"Stanford","UT, Austin",2
"UC Berkeley","UT, Austin",4
"MIT","UT, Austin",7
"Caltech","UT, Austin",1
"Harvard","UT, Austin",1
