has,prefers,count
"Cornell","Washington",1
"Carnegie Mellon","Washington",6
"Princeton","Washington",1
"Illinois, Urb. Champ.","Washington",1
"Wisconsin, Madison","Washington",1
"UPenn","Washington",1
"UT, Austin","Washington",1
"Toronto","Washington",4
"Rochester","Washington",1
"Lower 180 Universities","Washington",6
"Stanford","Illinois, Urb. Champ.",6
"UC Berkeley","Illinois, Urb. Champ.",4
"MIT","Illinois, Urb. Champ.",3
"Caltech","Illinois, Urb. Champ.",1
"Harvard","Illinois, Urb. Champ.",1
"Cornell","Illinois, Urb. Champ.",2
"Carnegie Mellon","Illinois, Urb. Champ.",3
"Princeton","Illinois, Urb. Champ.",1
"Yale","Illinois, Urb. Champ.",2
"Washington","Illinois, Urb. Champ.",1
"Wisconsin, Madison","Illinois, Urb. Champ.",5
"UPenn","Illinois, Urb. Champ.",1
"Lower 180 Universities","Illinois, Urb. Champ.",13
"Stanford","Wisconsin, Madison",2
"UC Berkeley","Wisconsin, Madison",7
"MIT","Wisconsin, Madison",2
"Cornell","Wisconsin, Madison",3
"Carnegie Mellon","Wisconsin, Madison",6
"Washington","Wisconsin, Madison",4
"Illinois, Urb. Champ.","Wisconsin, Madison",3
"UCLA","Wisconsin, Madison",1
"Chicago","Wisconsin, Madison",1
"UT, Austin","Wisconsin, Madison",1
"Lower 180 Universities","Wisconsin, Madison",5
"Stanford","UPenn",4
"UC Berkeley","UPenn",3
"MIT","UPenn",3
"Harvard","UPenn",1
"Cornell","UPenn",3
"Carnegie Mellon","UPenn",2
"Princeton","UPenn",2
"Yale","UPenn",1
"Washington","UPenn",1
"Wisconsin, Madison","UPenn",3
"Rice","UPenn",1
"UCLA","UPenn",1
"Columbia","UPenn",2
"Toronto","UPenn",1
"Stanford","Rice",4
"MIT","Rice",2
"Cornell","Rice",1
"Carnegie Mellon","Rice",1
"Princeton","Rice",1
"UT, Austin","Rice",2
"Rochester","Rice",2
"Johns Hopkins","Rice",1
"Lower 180 Universities","Rice",1
"Stanford","UCLA",4
"UC Berkeley","UCLA",4
"MIT","UCLA",7
"Caltech","UCLA",1
"Harvard","UCLA",1
"Carnegie Mellon","UCLA",1
"Yale","UCLA",1
"Washington","UCLA",1
"Illinois, Urb. Champ.","UCLA",5
"UPenn","UCLA",1
"NYU","UCLA",1
"Columbia","UCLA",1
"Toronto","UCLA",1
"Lower 180 Universities","UCLA",2
"Stanford","NYU",5
"UC Berkeley","NYU",2
"MIT","NYU",2
"Caltech","NYU",1
"Harvard","NYU",2
"Cornell","NYU",1
"Carnegie Mellon","NYU",1
"Princeton","NYU",1
"Yale","NYU",3
"Washington","NYU",2
"Wisconsin, Madison","NYU",1
"Columbia","NYU",1
"Stanford","Chicago",1
"MIT","Chicago",5
"Cornell","Chicago",5
"Carnegie Mellon","Chicago",1
"Princeton","Chicago",1
"Illinois, Urb. Champ.","Chicago",2
"Rice","Chicago",1
"Columbia","Chicago",1
"Lower 180 Universities","Chicago",1
"Stanford","UT, Austin",2
"UC Berkeley","UT, Austin",4
"MIT","UT, Austin",7
"Caltech","UT, Austin",1
"Harvard","UT, Austin",1
"Cornell","UT, Austin",4
"Carnegie Mellon","UT, Austin",2
"Princeton","UT, Austin",2
"Washington","UT, Austin",1
"Illinois, Urb. Champ.","UT, Austin",1
"Rice","UT, Austin",1
"UCLA","UT, Austin",2
"Chicago","UT, Austin",1
"Brown","UT, Austin",1
"Columbia","UT, Austin",1
"Toronto","UT, Austin",1
"Johns Hopkins","UT, Austin",1
"Lower 180 Universities","UT, Austin",6
"UC Berkeley","Brown",2
"MIT","Brown",8
"Caltech","Brown",1
"Carnegie Mellon","Brown",1
"Yale","Brown",1
"Illinois, Urb. Champ.","Brown",1
"UPenn","Brown",1
"Rice","Brown",1
"NYU","Brown",1
"Southern California","Brown",1
"Lower 180 Universities","Brown",2
"Stanford","Columbia",5
"UC Berkeley","Columbia",3
"MIT","Columbia",4
"Harvard","Columbia",2
"Carnegie Mellon","Columbia",3
"Princeton","Columbia",2
"Washington","Columbia",1
"UPenn","Columbia",5
"UCLA","Columbia",1
"NYU","Columbia",1
"UT, Austin","Columbia",1
"Brown","Columbia",1
"UMass, Amherst","Columbia",3
"Lower 180 Universities","Columbia",2
"Stanford","Toronto",2
"UC Berkeley","Toronto",1
"MIT","Toronto",4
"Caltech","Toronto",1
"Harvard","Toronto",2
"Cornell","Toronto",1
"Carnegie Mellon","Toronto",5
"Princeton","Toronto",1
"Illinois, Urb. Champ.","Toronto",1
"Wisconsin, Madison","Toronto",2
"Rice","Toronto",1
"NYU","Toronto",1
"Brown","Toronto",1
"Lower 180 Universities","Toronto",10
"Stanford","Rochester",1
"UC Berkeley","Rochester",1
"MIT","Rochester",2
"Cornell","Rochester",3
"Washington","Rochester",1
"Illinois, Urb. Champ.","Rochester",1
"Wisconsin, Madison","Rochester",1
"Rice","Rochester",1
"Chicago","Rochester",2
"Brown","Rochester",1
"Toronto","Rochester",2
"UMass, Amherst","Rochester",1
"Lower 180 Universities","Rochester",3
"Stanford","Southern California",1
"UC Berkeley","Southern California",2
"MIT","Southern California",3
"Caltech","Southern California",1
"Cornell","Southern California",1
"Carnegie Mellon","Southern California",6
"Princeton","Southern California",1
"Wisconsin, Madison","Southern California",2
"UPenn","Southern California",1
"UCLA","Southern California",2
"Rochester","Southern California",1
"Lower 180 Universities","Southern California",3
"Stanford","Johns Hopkins",2
"MIT","Johns Hopkins",1
"Cornell","Johns Hopkins",1
"Princeton","Johns Hopkins",1
"UPenn","Johns Hopkins",4
"UCLA","Johns Hopkins",2
"Brown","Johns Hopkins",1
"Lower 180 Universities","Johns Hopkins",3
"Stanford","UMass, Amherst",2
"UC Berkeley","UMass, Amherst",3
"MIT","UMass, Amherst",6
"Cornell","UMass, Amherst",2
"Princeton","UMass, Amherst",1
"Yale","UMass, Amherst",1
"Washington","UMass, Amherst",1
"UPenn","UMass, Amherst",1
"UCLA","UMass, Amherst",1
"UT, Austin","UMass, Amherst",6
"Columbia","UMass, Amherst",1
"Rochester","UMass, Amherst",1
"Lower 180 Universities","UMass, Amherst",11
"Stanford","Lower 180 Universities",82
"UC Berkeley","Lower 180 Universities",105
"MIT","Lower 180 Universities",151
"Caltech","Lower 180 Universities",19
"Harvard","Lower 180 Universities",40
"Cornell","Lower 180 Universities",71
"Carnegie Mellon","Lower 180 Universities",84
"Princeton","Lower 180 Universities",56
"Yale","Lower 180 Universities",31
"Washington","Lower 180 Universities",53
"Illinois, Urb. Champ.","Lower 180 Universities",142
"Wisconsin, Madison","Lower 180 Universities",65
"UPenn","Lower 180 Universities",65
"Rice","Lower 180 Universities",31
"UCLA","Lower 180 Universities",46
"NYU","Lower 180 Universities",23
"Chicago","Lower 180 Universities",19
"UT, Austin","Lower 180 Universities",79
"Brown","Lower 180 Universities",46
"Columbia","Lower 180 Universities",35
"Toronto","Lower 180 Universities",113
"Rochester","Lower 180 Universities",26
"Southern California","Lower 180 Universities",44
"Johns Hopkins","Lower 180 Universities",16
"UMass, Amherst","Lower 180 Universities",69
